player_key,player_name,match_idx,match_date,tournament,category,round,result,score,opponent,three_dart_average,points_scored,darts_thrown,opponent_avg,perf_vs_opp
47,Ryan Meikle,7,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 4,Filip Bereza,86.48,4814,167,83.64,2.84
47,Ryan Meikle,8,2026-04-14,Players Championship,PT,Last 128,Lost,4 V 6,Karel Sedláček,81.99,4045,148,99.61,-17.62
47,Ryan Meikle,9,2026-04-13,Players Championship,PT,Last 128,Lost,2 V 6,Justin Hood,87.47,3324,114,97.39,-9.92
47,Ryan Meikle,10,2026-04-01,European Tour Card Holder Qualifier,Q,Semi Final,Lost,5 V 6,Keane Barry,88.19,4909,167,92.11,-3.92
3038,Sebastian Bialecki,1,2026-04-28,Players Championship,PT,Last 32,Lost,3 V 6,Wessel Nijman,90.81,3905,129,99.95,-9.14
3038,Sebastian Bialecki,2,2026-04-28,Players Championship,PT,Last 64,Won,6 V 1,Cristo Reyes,96.76,3451,107,93.09,3.67
3038,Sebastian Bialecki,3,2026-04-28,Players Championship,PT,Last 128,Won,6 V 3,Tytus Kanik,101.98,4181,123,94.17,7.81
3038,Sebastian Bialecki,4,2026-04-27,Players Championship,PT,Last 64,Lost,5 V 6,Michael Smith,92.44,4961,161,94.24,-1.8
3038,Sebastian Bialecki,5,2026-04-27,Players Championship,PT,Last 128,Won,6 V 4,Yorick Hofkens,97.18,4600,142,95.51,1.67
3038,Sebastian Bialecki,6,2026-04-26,Development Tour,0,Final,Won,5 V 4,Dominik Gruellich,90.46,4282,142,85.19,5.27
3038,Sebastian Bialecki,7,2026-04-26,Development Tour,0,Semi Final,Won,5 V 3,Lewis Cook,94.91,3828,121,90.92,3.99
3038,Sebastian Bialecki,8,2026-04-26,Development Tour,0,Quarter Final,Won,5 V 2,Kai Clark,86.12,3416,119,78.6,7.52
3038,Sebastian Bialecki,9,2026-04-26,Development Tour,0,Last 16,Won,4 V 0,Finn Behrens,105.47,2004,57,88.05,17.42
3038,Sebastian Bialecki,10,2026-04-26,Development Tour,0,Last 32,Won,4 V 2,Jenson Walker,96.32,2729,85,95.16,1.16
2014,Stephen Burton,1,2026-04-28,Players Championship,PT,Last 128,Lost,4 V 6,Stephen Bunting,96.63,4574,142,101.06,-4.43
2014,Stephen Burton,2,2026-04-27,Players Championship,PT,Last 128,Lost,2 V 6,Kevin Doets,91.36,3502,115,101.69,-10.33
2014,Stephen Burton,3,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,4 V 6,Jimmy van Schie,85.43,4528,159,87.71,-2.28
2014,Stephen Burton,4,2026-04-15,European Tour Card Holder Qualifier,Q,Final,Lost,4 V 6,Lukas Wenig,93.3,4696,151,94.8,-1.5
2014,Stephen Burton,5,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Won,6 V 4,Ricardo Pietreczko,92.04,4694,153,85.44,6.6
2014,Stephen Burton,6,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 2,Darius Labanauskas,94.06,3919,125,90.17,3.89
2014,Stephen Burton,7,2026-04-14,Players Championship,PT,Last 64,Lost,3 V 6,James Hurrell,88.98,3500,118,105.95,-16.97
2014,Stephen Burton,8,2026-04-14,Players Championship,PT,Last 128,Won,6 V 0,Tommy Morris,87.55,3006,103,86.52,1.03
2014,Stephen Burton,9,2026-04-13,Players Championship,PT,Last 128,Lost,5 V 6,Dimitri Van den Bergh,88.2,5057,172,88.69,-0.49
2014,Stephen Burton,10,2026-04-04,European Tour,ET,Last 48 (Premier),Lost,2 V 6,Dirk van Duijvenbode,83.55,3509,126,91.15,-7.6
14385,Adam Lipscombe,1,2026-04-28,Players Championship,PT,Last 128,Lost,4 V 6,Cor Dekker,93.2,4567,147,93.08,0.12
14385,Adam Lipscombe,2,2026-04-27,Players Championship,PT,Last 128,Lost,4 V 6,Tom Bissell,84.82,4778,169,82.01,2.81
14385,Adam Lipscombe,3,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,0 V 6,Jurjen van der Velde,80.2,2406,90,93.94,-13.74
14385,Adam Lipscombe,4,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Lost,3 V 6,Lukas Wenig,79.98,4079,153,84.31,-4.33
14385,Adam Lipscombe,5,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 3,Charlie Manby,93.24,4258,137,92.23,1.01
14385,Adam Lipscombe,6,2026-04-14,Players Championship,PT,Last 32,Lost,4 V 6,Cameron Menzies,89.54,4328,145,97.6,-8.06
14385,Adam Lipscombe,7,2026-04-14,Players Championship,PT,Last 64,Won,6 V 4,Jermaine Wattimena,94.1,4799,153,87.46,6.64
14385,Adam Lipscombe,8,2026-04-14,Players Championship,PT,Last 128,Won,6 V 1,Matthias Ehlers,92.04,3467,113,80.68,11.36
14385,Adam Lipscombe,9,2026-04-13,Players Championship,PT,Last 64,Lost,4 V 6,Cameron Menzies,90.63,4471,148,94.71,-4.08
14385,Adam Lipscombe,10,2026-04-13,Players Championship,PT,Last 128,Won,6 V 2,Jeffrey de Graaf,86.31,3654,127,88.79,-2.48
153,Ricardo Pietreczko,1,2026-04-28,Players Championship,PT,Last 128,Lost,4 V 6,Ryan Searle,84.66,4233,150,95.73,-11.07
153,Ricardo Pietreczko,2,2026-04-27,Players Championship,PT,Last 64,Lost,1 V 6,Jermaine Wattimena,86.49,2883,100,95.42,-8.93
153,Ricardo Pietreczko,3,2026-04-27,Players Championship,PT,Last 128,Won,6 V 4,Tytus Kanik,82.54,4622,168,81.14,1.4
153,Ricardo Pietreczko,4,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Lost,4 V 6,Stephen Burton,85.44,4329,152,92.04,-6.6
153,Ricardo Pietreczko,5,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 2,Adam Paxton,83.4,3920,141,76.18,7.22
153,Ricardo Pietreczko,6,2026-04-14,Players Championship,PT,Last 64,Lost,1 V 6,Scott Williams,84.51,2958,105,92.33,-7.82
153,Ricardo Pietreczko,7,2026-04-14,Players Championship,PT,Last 128,Won,6 V 0,Mensur Suljović,93.94,3006,96,84.13,9.81
153,Ricardo Pietreczko,8,2026-04-13,Players Championship,PT,Last 128,Lost,1 V 6,Richard Veenstra,85.58,3252,114,89.46,-3.88
153,Ricardo Pietreczko,9,2026-04-05,European Tour,ET,Last 32,Lost,5 V 6,Nathan Aspinall,91.31,4809,158,99.5,-8.19
153,Ricardo Pietreczko,10,2026-04-04,European Tour,ET,Last 48 (Premier),Won,6 V 5,Ian White,79.19,5042,191,83.98,-4.79
5183,Chris Landman,1,2026-04-28,Players Championship,PT,Last 16,Lost,1 V 6,Chris Dobey,82.96,2710,98,99.29,-16.33
5183,Chris Landman,2,2026-04-28,Players Championship,PT,Last 32,Won,6 V 2,Andy Boulton,79.98,3679,138,82.76,-2.78
5183,Chris Landman,3,2026-04-28,Players Championship,PT,Last 64,Won,6 V 5,Martin Lukeman,90.74,5293,175,85.05,5.69
5183,Chris Landman,4,2026-04-28,Players Championship,PT,Last 128,Won,6 V 1,Derek Coulson,92.97,3471,112,88.82,4.15
5183,Chris Landman,5,2026-04-27,Players Championship,PT,Last 128,Lost,4 V 6,Nathan Potter,88.34,4270,145,97.76,-9.42
5183,Chris Landman,6,2026-04-15,European Tour Card Holder Qualifier,Q,Final,Won,6 V 5,Rob Cross,94.91,5062,160,100.08,-5.17
5183,Chris Landman,7,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Won,6 V 3,Jimmy van Schie,100.31,4280,128,92.66,7.65
5183,Chris Landman,8,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 5,Maximilian Czerwinski,85.24,5143,181,84.29,0.95
5183,Chris Landman,9,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,5 V 6,Jeffrey de Graaf,88.32,4416,150,99.97,-11.65
5183,Chris Landman,10,2026-04-14,Players Championship,PT,Last 128,Lost,4 V 6,Mervyn King,91.38,4508,148,95.84,-4.46
17,Ian White,1,2026-04-28,Players Championship,PT,Last 128,Lost,4 V 6,Rusty-Jake Rodriguez,87.04,4700,162,89.17,-2.13
17,Ian White,2,2026-04-27,Players Championship,PT,Last 64,Lost,2 V 6,Kevin Doets,85.03,3543,125,89.43,-4.4
17,Ian White,3,2026-04-27,Players Championship,PT,Last 128,Won,6 V 5,Adam Warner,89.59,5196,174,86.81,2.78
17,Ian White,4,2026-04-17,European Tour,ET,Last 48 (Premier),Lost,2 V 6,Wessel Nijman,95.36,3592,113,98.35,-2.99
17,Ian White,5,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,2 V 6,Madars Razma,85.3,3355,118,96.12,-10.82
17,Ian White,6,2026-04-15,European Tour Card Holder Qualifier,Q,Final,Won,6 V 2,Dennie Olde Kalter,84.51,3803,135,86.54,-2.03
17,Ian White,7,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Won,6 V 3,Cam Crabtree,97.73,4235,130,94.76,2.97
17,Ian White,8,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 5,Dominik Gruellich,85.14,5137,181,88.73,-3.59
17,Ian White,9,2026-04-14,Players Championship,PT,Last 128,Lost,3 V 6,Madars Razma,87.41,4254,146,89.26,-1.85
17,Ian White,10,2026-04-13,Players Championship,PT,Last 32,Lost,4 V 6,Krzysztof Ratajski,88.13,4436,151,97.4,-9.27
48,Jeffrey de Zwaan,1,2026-04-28,Players Championship,PT,Last 128,Lost,3 V 6,Mike De Decker,93.99,4261,136,94.68,-0.69
48,Jeffrey de Zwaan,2,2026-04-27,Players Championship,PT,Last 128,Lost,3 V 6,Wessel Nijman,96.92,4103,127,98.67,-1.75
48,Jeffrey de Zwaan,3,2026-04-18,European Tour,ET,Last 32,Lost,1 V 6,Nathan Aspinall,84.35,3121,111,92.01,-7.66
48,Jeffrey de Zwaan,4,2026-04-17,European Tour,ET,Last 48 (Premier),Won,6 V 3,Peter Wright,91.54,4333,142,86.89,4.65
48,Jeffrey de Zwaan,5,2026-04-15,European Tour Card Holder Qualifier,Q,Final,Lost,4 V 6,Tom Bissell,101.96,4690,138,101.63,0.33
48,Jeffrey de Zwaan,6,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Won,6 V 5,Filip Bereza,79.7,5101,192,80.45,-0.75
48,Jeffrey de Zwaan,7,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 5,Max Hopp,82.54,4760,173,89.02,-6.48
48,Jeffrey de Zwaan,8,2026-04-15,European Tour Card Holder Qualifier,Q,Final,Won,6 V 4,Shane McGuirk,84.21,4491,160,88.78,-4.57
48,Jeffrey de Zwaan,9,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Won,6 V 5,Gabriel Clemens,86.48,4958,172,89.96,-3.48
48,Jeffrey de Zwaan,10,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 1,Tytus Kanik,91.57,3449,113,72.14,19.43
10123,Jimmy van Schie,1,2026-04-28,Players Championship,PT,Last 32,Lost,3 V 6,Kevin Doets,94.11,4078,130,97.95,-3.84
10123,Jimmy van Schie,2,2026-04-28,Players Championship,PT,Last 64,Won,6 V 3,Rusty-Jake Rodriguez,94.85,4458,141,83.69,11.16
10123,Jimmy van Schie,3,2026-04-28,Players Championship,PT,Last 128,Won,6 V 4,Dirk van Duijvenbode,96.13,4550,142,94.23,1.9
10123,Jimmy van Schie,4,2026-04-27,Players Championship,PT,Last 128,Lost,4 V 6,Gary Anderson,94.11,4580,146,98.29,-4.18
10123,Jimmy van Schie,5,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Lost,3 V 6,Chris Landman,92.66,3830,124,100.31,-7.65
10123,Jimmy van Schie,6,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 4,Stephen Burton,87.71,4824,165,85.43,2.28
10123,Jimmy van Schie,7,2026-04-15,European Tour Card Holder Qualifier,Q,Final,Won,6 V 3,Richard Veenstra,96.67,4350,135,86.82,9.85
10123,Jimmy van Schie,8,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Won,6 V 4,Adam Gawlas,85.36,4524,159,87.46,-2.1
10123,Jimmy van Schie,9,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 5,Mensur Suljović,90.44,5185,172,88.53,1.91
10123,Jimmy van Schie,10,2026-04-14,Players Championship,PT,Last 64,Lost,3 V 6,Shane McGuirk,82.36,4008,146,91.72,-9.36
2223,Alexander Merkx,1,2026-04-28,Players Championship,PT,Last 16,Lost,3 V 6,Gary Anderson,88.17,3909,133,98.33,-10.16
2223,Alexander Merkx,2,2026-04-28,Players Championship,PT,Last 32,Won,6 V 3,Ryan Meikle,91.88,4104,134,88.03,3.85
2223,Alexander Merkx,3,2026-04-28,Players Championship,PT,Last 64,Won,6 V 5,Keane Barry,84.16,5162,184,84.74,-0.58
2223,Alexander Merkx,4,2026-04-28,Players Championship,PT,Last 128,Won,6 V 3,Callan Rydz,86.05,4417,154,76.42,9.63
2223,Alexander Merkx,5,2026-04-27,Players Championship,PT,Last 16,Lost,1 V 6,Gary Anderson,94.94,2943,93,110.55,-15.61
2223,Alexander Merkx,6,2026-04-27,Players Championship,PT,Last 32,Won,6 V 4,James Wade,104.55,4461,128,98.03,6.52
2223,Alexander Merkx,7,2026-04-27,Players Championship,PT,Last 64,Won,6 V 2,Lukas Wenig,98.4,3772,115,87.88,10.52
2223,Alexander Merkx,8,2026-04-27,Players Championship,PT,Last 128,Won,6 V 5,Cameron Menzies,95.69,5231,164,88.2,7.49
2223,Alexander Merkx,9,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,3 V 6,Tom Sykes,86.98,4117,142,90.52,-3.54
2223,Alexander Merkx,10,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,5 V 6,Sietse Lap,90.44,5095,169,96.58,-6.14
5162,Dennie Olde Kalter,1,2026-04-28,Players Championship,PT,Last 128,Lost,0 V 6,Darius Labanauskas,86.13,2670,93,94.93,-8.8
5162,Dennie Olde Kalter,2,2026-04-27,Players Championship,PT,Last 32,Lost,5 V 6,Ross Smith,95.87,5113,160,97.61,-1.74
5162,Dennie Olde Kalter,3,2026-04-27,Players Championship,PT,Last 64,Won,6 V 2,Tyler Thorpe,95.88,3835,120,89.5,6.38
5162,Dennie Olde Kalter,4,2026-04-27,Players Championship,PT,Last 128,Won,6 V 3,Kim Huybrechts,91.15,3980,131,95.58,-4.43
5162,Dennie Olde Kalter,5,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,1 V 6,Thomas Lovely,89.14,3120,105,92.5,-3.36
5162,Dennie Olde Kalter,6,2026-04-15,European Tour Card Holder Qualifier,Q,Final,Lost,2 V 6,Ian White,86.54,3779,131,84.51,2.03
5162,Dennie Olde Kalter,7,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Won,6 V 2,Martin Lukeman,88.11,3965,135,75.78,12.33
5162,Dennie Olde Kalter,8,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 4,Stephen Rosney,95.98,4575,143,87.79,8.19
5162,Dennie Olde Kalter,9,2026-04-14,Players Championship,PT,Last 64,Lost,4 V 6,Beau Greaves,83.31,4471,161,89.27,-5.96
5162,Dennie Olde Kalter,10,2026-04-14,Players Championship,PT,Last 128,Won,6 V 1,Adam Warner,89.51,3491,117,83.61,5.9
57,Darius Labanauskas,1,2026-04-28,Players Championship,PT,Last 64,Lost,2 V 6,Daryl Gurney,92.54,3609,117,98.8,-6.26
57,Darius Labanauskas,2,2026-04-28,Players Championship,PT,Last 128,Won,6 V 0,Dennie Olde Kalter,94.93,3006,95,86.13,8.8
57,Darius Labanauskas,3,2026-04-27,Players Championship,PT,Last 128,Lost,4 V 6,Peter Wright,85.58,4564,160,85.5,0.08
57,Darius Labanauskas,4,2026-04-26,Nordic Baltic Tour,0,Last 32,Lost,4 V 6,Johan Engstrom,88.33,4711,160,85.01,3.32
57,Darius Labanauskas,5,2026-04-25,Nordic Baltic Tour,0,Final,Won,6 V 5,Andreas Toft Jorgensen,88.4,5068,172,85.66,2.74
57,Darius Labanauskas,6,2026-04-25,Nordic Baltic Tour,0,Semi Final,Won,6 V 3,Viktor Tingstrom,95.22,4253,134,84.0,11.22
57,Darius Labanauskas,7,2026-04-25,Nordic Baltic Tour,0,Quarter Final,Won,6 V 3,Jani Haavisto,85.25,4433,156,81.68,3.57
57,Darius Labanauskas,8,2026-04-25,Nordic Baltic Tour,0,Last 16,Won,6 V 0,Valters Melderis,92.97,3006,97,84.26,8.71
57,Darius Labanauskas,9,2026-04-25,Nordic Baltic Tour,0,Last 32,Won,6 V 4,Petri Rasmus,86.32,4431,154,84.27,2.05
57,Darius Labanauskas,10,2026-04-25,Nordic Baltic Tour,0,Last 64,Won,6 V 2,Olaf Siigur,92.35,3848,125,72.79,19.56
5193,Thibault Tricole,1,2026-04-28,Players Championship,PT,Last 128,Lost,1 V 6,Brendan Dolan,81.81,3027,111,94.06,-12.25
5193,Thibault Tricole,2,2026-04-27,Players Championship,PT,Last 64,Lost,2 V 6,James Wade,81.47,3639,134,87.35,-5.88
5193,Thibault Tricole,3,2026-04-27,Players Championship,PT,Last 128,Won,6 V 2,Ryan Meikle,100.03,3868,116,94.33,5.7
5193,Thibault Tricole,4,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,3 V 6,Jeffrey Sparidaans,79.81,4150,156,82.7,-2.89
5193,Thibault Tricole,5,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Lost,4 V 6,Richard Veenstra,88.5,4425,150,95.33,-6.83
5193,Thibault Tricole,6,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 2,Thomas Lovely,90.05,3962,132,80.56,9.49
5193,Thibault Tricole,7,2026-04-14,Players Championship,PT,Last 128,Lost,2 V 6,Chris Dobey,96.55,3508,109,102.37,-5.82
5193,Thibault Tricole,8,2026-04-13,Players Championship,PT,Last 128,Lost,2 V 6,Cameron Menzies,91.82,3336,109,96.26,-4.44
5193,Thibault Tricole,9,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,5 V 6,Richard Veenstra,90.05,4953,165,95.43,-5.38
5193,Thibault Tricole,10,2026-04-01,European Tour Card Holder Qualifier,Q,Semi Final,Lost,4 V 6,James Hurrell,84.38,4275,152,92.74,-8.36
1,Peter Wright,1,2026-04-28,Players Championship,PT,Last 128,Lost,3 V 6,Maximilian Czerwinski,83.74,3824,137,92.74,-9.0
1,Peter Wright,2,2026-04-27,Players Championship,PT,Last 64,Lost,2 V 6,Chris Dobey,87.16,3748,129,87.68,-0.52
1,Peter Wright,3,2026-04-27,Players Championship,PT,Last 128,Won,6 V 4,Darius Labanauskas,85.5,4674,164,85.58,-0.08
1,Peter Wright,4,2026-04-17,European Tour,ET,Last 48 (Premier),Lost,3 V 6,Jeffrey de Zwaan,86.89,4084,141,91.54,-4.65
1,Peter Wright,5,2026-04-14,Players Championship,PT,Last 64,Lost,4 V 6,Kevin Doets,90.84,4330,143,102.59,-11.75
1,Peter Wright,6,2026-04-14,Players Championship,PT,Last 128,Won,6 V 5,Stefan Bellmont,89.81,5329,178,82.69,7.12
1,Peter Wright,7,2026-04-13,Players Championship,PT,Last 32,Lost,1 V 6,Richard Veenstra,77.86,2881,111,89.97,-12.11
1,Peter Wright,8,2026-04-13,Players Championship,PT,Last 64,Won,6 V 5,Alexander Merkx,91.12,5042,166,92.59,-1.47
1,Peter Wright,9,2026-04-13,Players Championship,PT,Last 128,Won,6 V 4,Ritchie Edhouse,87.53,4639,159,82.85,4.68
1,Peter Wright,10,2026-04-04,European Tour,ET,Last 48 (Premier),Lost,3 V 6,Kim Huybrechts,85.01,4024,142,93.46,-8.45
19,Mervyn King,1,2026-04-28,Players Championship,PT,Last 64,Lost,5 V 6,Krzysztof Ratajski,94.78,4897,155,98.38,-3.6
19,Mervyn King,2,2026-04-28,Players Championship,PT,Last 128,Won,6 V 3,Filip Bereza,85.4,4441,156,81.7,3.7
19,Mervyn King,3,2026-04-27,Players Championship,PT,Last 128,Lost,2 V 6,Jermaine Wattimena,88.68,3163,107,107.64,-18.96
19,Mervyn King,4,2026-04-15,European Tour Card Holder Qualifier,Q,Last 16,Lost,5 V 6,Sam Price,91.25,5110,168,86.86,4.39
19,Mervyn King,5,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,5 V 6,Alan Soutar,90.6,4711,156,95.79,-5.19
19,Mervyn King,6,2026-04-14,Players Championship,PT,Last 64,Lost,1 V 6,Luke Woodhouse,89.51,3103,104,98.68,-9.17
19,Mervyn King,7,2026-04-14,Players Championship,PT,Last 128,Won,6 V 4,Chris Landman,95.84,4696,147,91.38,4.46
19,Mervyn King,8,2026-04-13,Players Championship,PT,Last 128,Lost,2 V 6,Ian White,81.09,3757,139,79.17,1.92
19,Mervyn King,9,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,3 V 6,Tom Bissell,86.9,4200,145,89.47,-2.57
19,Mervyn King,10,2026-04-01,European Tour Card Holder Qualifier,Q,Final,Lost,3 V 6,Nick Kenny,86.74,4048,140,87.06,-0.32
2046,Cor Dekker,1,2026-04-28,Players Championship,PT,Last 32,Lost,3 V 6,Tom Bissell,93.25,4134,133,98.13,-4.88
2046,Cor Dekker,2,2026-04-28,Players Championship,PT,Last 64,Won,6 V 5,Kim Huybrechts,85.17,4883,172,88.03,-2.86
2046,Cor Dekker,3,2026-04-28,Players Championship,PT,Last 128,Won,6 V 4,Adam Lipscombe,93.08,4592,148,93.2,-0.12
2046,Cor Dekker,4,2026-04-27,Players Championship,PT,Last 128,Lost,1 V 6,Chris Dobey,91.8,3213,105,97.1,-5.3
2046,Cor Dekker,5,2026-04-26,Nordic Baltic Tour,0,Final,Lost,3 V 6,Mio Varila,88.14,4260,145,83.6,4.54
2046,Cor Dekker,6,2026-04-26,Nordic Baltic Tour,0,Semi Final,Won,6 V 5,Viktor Tingstrom,87.74,5235,179,87.22,0.52
2046,Cor Dekker,7,2026-04-26,Nordic Baltic Tour,0,Quarter Final,Won,6 V 1,Andreas Toft Jorgensen,85.44,3503,123,73.49,11.95
2046,Cor Dekker,8,2026-04-26,Nordic Baltic Tour,0,Last 16,Won,6 V 2,Jonas Graversen,93.14,3974,128,81.15,11.99
2046,Cor Dekker,9,2026-04-26,Nordic Baltic Tour,0,Last 32,Won,6 V 2,Par Riihonen,84.78,3900,138,83.45,1.33
2046,Cor Dekker,10,2026-04-25,Nordic Baltic Tour,0,Last 32,Lost,5 V 6,Andreas Toft Jorgensen,86.92,5273,182,83.68,3.24
2278,Benjamin Pratnemer,1,2026-04-28,Players Championship,PT,Last 64,Lost,3 V 6,Danny Noppert,92.16,4055,132,97.48,-5.32
2278,Benjamin Pratnemer,2,2026-04-28,Players Championship,PT,Last 128,Won,6 V 3,Adam Leek,84.83,4411,156,78.74,6.09
2278,Benjamin Pratnemer,3,2026-04-27,Players Championship,PT,Last 32,Lost,5 V 6,Joe Hunt,87.02,5395,186,83.49,3.53
2278,Benjamin Pratnemer,4,2026-04-27,Players Championship,PT,Last 64,Won,6 V 4,Christian Kist,93.08,4530,146,94.35,-1.27
2278,Benjamin Pratnemer,5,2026-04-27,Players Championship,PT,Last 128,Won,6 V 3,Richard Veenstra,97.74,4431,136,90.38,7.36
2278,Benjamin Pratnemer,6,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Lost,5 V 6,Madars Razma,99.06,5019,152,102.02,-2.96
2278,Benjamin Pratnemer,7,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 5,Dominik Gruellich,93.82,5285,169,90.11,3.71
2278,Benjamin Pratnemer,8,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,3 V 6,Rob Cross,93.12,4035,130,101.82,-8.7
2278,Benjamin Pratnemer,9,2026-04-14,Players Championship,PT,Last 128,Lost,3 V 6,Jeffrey Sparidaans,86.76,4251,147,88.85,-2.09
2278,Benjamin Pratnemer,10,2026-04-13,Players Championship,PT,Last 64,Lost,2 V 6,Jim Long,86.07,3615,126,90.0,-3.93
3057,Stephen Rosney,1,2026-04-28,Players Championship,PT,Last 128,Lost,5 V 6,Max Hopp,95.76,5203,163,92.67,3.09
3057,Stephen Rosney,2,2026-04-27,Players Championship,PT,Last 64,Lost,4 V 6,Dirk van Duijvenbode,88.69,4464,151,94.73,-6.04
3057,Stephen Rosney,3,2026-04-27,Players Championship,PT,Last 128,Won,6 V 5,James Hurrell,91.93,4964,162,95.23,-3.3
3057,Stephen Rosney,4,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,5 V 6,Jeffrey de Graaf,94.63,5268,167,91.85,2.78
3057,Stephen Rosney,5,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,4 V 6,Dennie Olde Kalter,87.79,4097,140,95.98,-8.19
3057,Stephen Rosney,6,2026-04-14,Players Championship,PT,Last 128,Lost,4 V 6,Kim Huybrechts,90.83,4057,134,104.43,-13.6
3057,Stephen Rosney,7,2026-04-13,Players Championship,PT,Last 128,Lost,4 V 6,Sietse Lap,87.37,4514,155,87.14,0.23
3057,Stephen Rosney,8,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,3 V 6,Jeffrey de Zwaan,86.47,3747,130,100.17,-13.7
3057,Stephen Rosney,9,2026-04-01,European Tour Card Holder Qualifier,Q,Quarter Final,Lost,3 V 6,Shane McGuirk,86.34,3914,136,93.13,-6.79
3057,Stephen Rosney,10,2026-03-31,Players Championship,PT,Last 128,Lost,5 V 6,Adam Lipscombe,91.37,5086,167,94.01,-2.64
33,Andy Boulton,1,2026-04-28,Players Championship,PT,Last 32,Lost,2 V 6,Chris Landman,82.76,3669,133,79.98,2.78
33,Andy Boulton,2,2026-04-28,Players Championship,PT,Last 64,Won,6 V 1,Alan Soutar,98.24,3471,106,99.27,-1.03
33,Andy Boulton,3,2026-04-28,Players Championship,PT,Last 128,Won,6 V 5,Martin Schindler,88.53,5164,175,86.58,1.95
33,Andy Boulton,4,2026-04-27,Players Championship,PT,Last 128,Lost,5 V 6,Alan Soutar,89.0,5073,171,91.36,-2.36
33,Andy Boulton,5,2026-04-15,European Tour Card Holder Qualifier,Q,Final,Lost,5 V 6,Cristo Reyes,79.44,4925,186,85.28,-5.84
33,Andy Boulton,6,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Won,6 V 1,Wesley Plaisier,89.12,3327,112,86.7,2.42
33,Andy Boulton,7,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 3,Darryl Pilgrim,89.9,4465,149,88.29,1.61
33,Andy Boulton,8,2026-04-15,European Tour Card Holder Qualifier,Q,Semi Final,Lost,1 V 6,Justin Hood,92.01,3067,100,98.01,-6.0
33,Andy Boulton,9,2026-04-15,European Tour Card Holder Qualifier,Q,Quarter Final,Won,6 V 4,Kim Huybrechts,84.4,4867,173,78.51,5.89
33,Andy Boulton,10,2026-04-14,Players Championship,PT,Last 128,Lost,3 V 6,Jeffrey de Zwaan,88.05,4197,143,92.24,-4.19
2201,Martin Lukeman,1,2026-04-28,Players Championship,PT,Last 64,Lost,5 V 6,Chris Landman,85.05,4961,175,90.74,-5.69
2201,Martin Lukeman,2,2026-04-28,Players Championship,PT,Last 128,Won,6 V 5,Niels Zonneveld,83.65,4824,173,89.4,-5.75
